id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_district,pickup_neighbourhood,dropoff_district,dropoff_neighbourhood,pickup_geonumber,dropoff_geonumber,day_period,month,year,season,weekday_or_weekend,regular_day_or_holiday,pickup_hour,day_name,financial_quarter,date
id0566141,1,2016-01-09 17:40:59,2016-01-09 17:47:50,1,-73.97295379638672,40.7610740661621,-73.9568634033203,40.78343963623047,N,411.0,Brooklyn,Clinton Hill,Manhattan,Harlem,23463.020378112797,23467.062271118164,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,17,6. Saturday,4,09-01-2016
id2471990,1,2016-01-07 08:39:34,2016-01-07 09:01:41,1,-73.97023010253906,40.78913879394531,-73.99182891845702,40.74946212768555,N,1327.0,Manhattan,Upper West Side,Manhattan,East Harlem,23468.074752807617,23460.91135406494,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,4. Thursday,4,07-01-2016
id1184478,1,2016-01-04 19:49:02,2016-01-04 19:56:40,1,-73.96965789794923,40.78976058959961,-73.96731567382812,40.80663299560547,N,458.0,Manhattan,Murray Hill,Manhattan,East Harlem,23468.18724822998,23471.22662353516,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,1. Monday,4,04-01-2016
id0811404,1,2016-01-09 01:21:23,2016-01-09 01:30:22,1,-73.9871826171875,40.7293357849121,-73.98723602294923,40.7204704284668,N,539.0,Manhattan,Inwood,Manhattan,Harlem,23457.293258666992,23455.697441101074,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,1,6. Saturday,4,09-01-2016
id1008677,1,2016-01-06 20:37:38,2016-01-06 20:42:42,1,-73.97516632080078,40.750972747802734,-73.97880554199219,40.76213073730469,N,304.0,Manhattan,Murray Hill,Manhattan,Harlem,23461.19992828369,23463.20472717285,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,20,3. Wednesday,4,06-01-2016
id1254522,1,2016-01-06 21:38:10,2016-01-06 21:47:28,1,-73.96819305419923,40.76221466064453,-73.96592712402342,40.79309844970703,N,558.0,Manhattan,East Harlem,Brooklyn,Bedford-Stuyvesant,23463.230445861816,23468.79179382324,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,3. Wednesday,4,06-01-2016
id2124499,1,2016-01-09 01:33:43,2016-01-09 01:41:14,1,-73.98355102539062,40.72592544555664,-73.98424530029298,40.74026870727539,N,451.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Upper West Side,23456.683029174805,23459.26412200928,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,1,6. Saturday,4,09-01-2016
id2545678,1,2016-01-09 02:36:02,2016-01-09 02:43:06,1,-73.98514556884766,40.72089767456055,-73.98418426513672,40.73463439941406,N,424.0,Brooklyn,Windsor Terrace,Manhattan,Upper West Side,23455.77643585205,23458.250007629395,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,2,6. Saturday,4,09-01-2016
id0218087,2,2016-01-05 07:03:51,2016-01-05 07:14:09,5,-73.99285888671875,40.74263000488281,-73.98531341552734,40.72203826904297,N,618.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Bedford-Stuyvesant,23459.680541992188,23455.981575012207,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,7,2. Tuesday,4,05-01-2016
id0136179,1,2016-01-05 21:24:39,2016-01-05 21:29:56,1,-73.9782943725586,40.77814865112305,-73.96919250488281,40.78781509399415,N,317.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23466.08846282959,23467.837524414062,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,2. Tuesday,4,05-01-2016
id0416199,1,2016-01-04 13:45:59,2016-01-04 13:53:01,1,-73.9694061279297,40.80018615722656,-73.97986602783203,40.78414535522461,N,422.0,Manhattan,Upper West Side,Manhattan,Murray Hill,23470.06410217285,23467.1662979126,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,1. Monday,4,04-01-2016
id2469939,1,2016-01-09 20:33:25,2016-01-09 20:48:51,1,-73.97827911376955,40.74844741821289,-73.95550537109375,40.79960250854492,N,926.0,Brooklyn,Williamsburg,Manhattan,Upper West Side,23460.74225616455,23469.972946166992,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,20,6. Saturday,4,09-01-2016
id0759722,1,2016-01-09 22:51:49,2016-01-09 23:20:16,1,-73.97735595703125,40.7609977722168,-73.8390121459961,40.70844650268555,N,1707.0,Brooklyn,Sheepshead Bay,Staten Island,Oakwood,23463.002243041992,23453.6813583374,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,22,6. Saturday,4,09-01-2016
id3673170,2,2016-01-08 15:57:32,2016-01-08 16:21:12,1,-74.00232696533203,40.73984146118164,-73.97862243652342,40.76248168945313,N,1420.0,Brooklyn,Fort Greene,Manhattan,East Harlem,23459.169136047363,23463.26808166504,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,5. Friday,4,08-01-2016
id3517855,1,2016-01-08 09:17:10,2016-01-08 09:21:58,1,-74.00130462646483,40.74728393554688,-73.99231719970702,40.74177551269531,N,288.0,Manhattan,Chinatown,Manhattan,Harlem,23460.509803771973,23459.52727508545,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,5. Friday,4,08-01-2016
id2327852,1,2016-01-03 19:50:35,2016-01-03 19:57:31,1,-73.95518493652342,40.764122009277344,-73.95049285888672,40.77985382080078,N,416.0,Manhattan,Harlem,Brooklyn,Fort Greene,23463.5867767334,23466.42319488525,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,19,7. Sunday,4,03-01-2016
id1110255,1,2016-01-06 21:30:36,2016-01-06 21:37:53,2,-73.98432922363281,40.72493362426758,-73.98966979980467,40.73843002319336,N,437.0,Brooklyn,Bedford-Stuyvesant,Manhattan,East Harlem,23456.50372314453,23458.927734375,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,3. Wednesday,4,06-01-2016
id1501444,2,2016-01-08 00:50:10,2016-01-08 00:57:49,1,-73.9814453125,40.75859832763672,-73.99828338623048,40.76086044311523,N,459.0,Manhattan,East Harlem,Brooklyn,Windsor Terrace,23462.56625366211,23462.95659637451,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,0,5. Friday,4,08-01-2016
id2986851,1,2016-01-07 22:27:35,2016-01-07 22:33:49,2,-73.97551727294923,40.76138305664063,-73.982421875,40.74903106689453,N,374.0,Manhattan,Chinatown,Brooklyn,Fort Greene,23463.073432922363,23460.843170166016,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,4. Thursday,4,07-01-2016
id2067384,2,2016-01-07 12:30:03,2016-01-07 12:50:33,1,-73.94774627685547,40.780494689941406,-73.97076416015625,40.75880813598633,N,1230.0,Brooklyn,Williamsburg,Manhattan,Hell's Kitchen,23466.5412979126,23462.614700317383,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,4. Thursday,4,07-01-2016
id3440671,1,2016-01-06 21:49:57,2016-01-06 22:07:51,1,-73.97452545166014,40.7602767944336,-73.98365783691406,40.72771835327149,N,1074.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Flatbush,23462.875297546387,23457.005645751957,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,3. Wednesday,4,06-01-2016
id0140692,2,2016-01-05 23:41:01,2016-01-05 23:57:40,5,-73.98086547851562,40.77169418334961,-73.98377990722656,40.73009872436523,N,999.0,Manhattan,East Harlem,Manhattan,Harlem,23464.92408752441,23457.43399047852,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,2. Tuesday,4,05-01-2016
id1947769,1,2016-01-05 12:16:25,2016-01-05 12:20:54,1,-73.95720672607422,40.78044128417969,-73.95172882080078,40.77452087402344,N,269.0,Manhattan,Harlem,Brooklyn,Crown Heights,23466.52222442627,23465.462028503414,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,2. Tuesday,4,05-01-2016
id2153633,1,2016-01-06 14:46:00,2016-01-06 14:56:58,1,-73.98199462890625,40.74061965942383,-73.99090576171875,40.749244689941406,N,658.0,Brooklyn,Park Slope,Manhattan,East Harlem,23459.329544067383,23460.87313842773,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,3. Wednesday,4,06-01-2016
id0702154,2,2016-01-03 01:15:00,2016-01-03 01:22:58,6,-73.97911071777342,40.75593185424805,-73.99008178710938,40.76074981689453,N,478.0,Manhattan,Midtown,Queens,Long Island City,23462.088623046875,23462.944885253903,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,1,7. Sunday,4,03-01-2016
id0310832,1,2016-01-08 18:07:11,2016-01-08 18:09:17,2,-73.95137786865234,40.76985168457031,-73.95072174072266,40.77508544921875,N,126.0,Manhattan,Upper West Side,Manhattan,West Village,23464.621925354004,23465.56465911865,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,5. Friday,4,08-01-2016
id2254659,2,2016-01-04 09:31:44,2016-01-04 09:47:25,1,-73.97122192382812,40.76385116577149,-73.94628143310547,40.77286529541016,N,941.0,Queens,Arverne,Brooklyn,Sheepshead Bay,23463.52198791504,23465.169471740723,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,1. Monday,4,04-01-2016
id1658168,1,2016-01-07 06:59:25,2016-01-07 07:09:11,1,-73.98179626464844,40.763328552246094,-73.98716735839844,40.74276351928711,N,586.0,Brooklyn,Fort Greene,Manhattan,Harlem,23463.41734313965,23459.71026611328,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,6,4. Thursday,4,07-01-2016
id0705494,1,2016-01-08 00:26:35,2016-01-08 00:31:59,1,-73.97567749023438,40.76134490966797,-73.95942687988281,40.78005981445313,N,324.0,Manhattan,Upper West Side,Manhattan,East Harlem,23463.06640625,23466.45133972168,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,0,5. Friday,4,08-01-2016
id2272428,1,2016-01-08 19:39:27,2016-01-08 19:44:59,1,-73.97482299804686,40.74826431274415,-73.9854965209961,40.73845291137695,N,332.0,Manhattan,Inwood,Brooklyn,Bedford-Stuyvesant,23460.7127532959,23458.936027526852,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,5. Friday,4,08-01-2016
id0345101,1,2016-01-06 18:11:17,2016-01-06 18:16:41,1,-73.99687957763672,40.72524642944336,-74.00501251220702,40.71895599365234,N,324.0,Brooklyn,Clinton Hill,Manhattan,Upper West Side,23456.547477722168,23455.40706634521,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,3. Wednesday,4,06-01-2016
id2353412,1,2016-01-07 15:59:00,2016-01-07 16:13:24,1,-73.98992156982422,40.75214767456055,-73.99237060546875,40.728912353515625,N,864.0,Manhattan,Harlem,Manhattan,Upper West Side,23461.396659851074,23457.211853027344,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,4. Thursday,4,07-01-2016
id0535338,2,2016-01-09 20:12:31,2016-01-09 20:17:25,6,-73.99681854248048,40.737403869628906,-74.0066909790039,40.7442512512207,N,294.0,Brooklyn,South Slope,Manhattan,East Harlem,23458.735877990723,23459.958534240723,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,20,6. Saturday,4,09-01-2016
id2834914,2,2016-01-05 20:13:31,2016-01-05 20:25:12,1,-73.99230194091797,40.75339889526367,-73.9900131225586,40.73125076293945,N,701.0,Manhattan,East Harlem,Manhattan,Upper West Side,23461.619499206543,23457.635124206543,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,20,2. Tuesday,4,05-01-2016
id2932407,1,2016-01-07 21:57:52,2016-01-07 22:19:41,1,-73.8626937866211,40.76893615722656,-73.97238922119139,40.6766471862793,N,1309.0,Staten Island,Great Kills,Queens,Bayswater,23464.54581451416,23447.82410430908,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,4. Thursday,4,07-01-2016
id2230462,2,2016-01-05 15:09:06,2016-01-05 15:18:40,1,-73.97760772705078,40.77927017211913,-73.98978424072266,40.77189254760742,N,574.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23466.291023254395,23464.950874328613,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,2. Tuesday,4,05-01-2016
id3242495,1,2016-01-04 19:18:10,2016-01-04 19:23:01,1,-73.95159149169923,40.7817497253418,-73.95479583740234,40.77828598022461,N,291.0,Manhattan,Hell's Kitchen,Manhattan,Upper West Side,23466.763359069824,23466.136680603027,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,1. Monday,4,04-01-2016
id1857578,2,2016-01-04 13:09:25,2016-01-04 13:55:20,6,-73.98706817626955,40.750770568847656,-73.78878021240234,40.64148712158203,N,2755.0,Staten Island,Prince's Bay,Staten Island,Tottenville,23461.15163421631,23441.678901672363,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,1. Monday,4,04-01-2016
id2807315,1,2016-01-08 15:05:21,2016-01-08 15:08:59,1,-73.96036529541014,40.76957321166992,-73.9615936279297,40.774375915527344,N,218.0,Manhattan,East Harlem,Manhattan,Harlem,23464.562812805176,23465.426071166992,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,5. Friday,4,08-01-2016
id3558557,1,2016-01-09 14:03:59,2016-01-09 14:16:18,1,-73.982421875,40.7684326171875,-73.97283172607422,40.76406478881836,N,739.0,Manhattan,East Harlem,Brooklyn,Kensington,23464.33544921875,23463.55883026123,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,14,6. Saturday,4,09-01-2016
id0633283,1,2016-01-08 14:07:07,2016-01-08 14:11:01,4,-73.96251678466798,40.76729965209961,-73.95842742919923,40.772926330566406,N,234.0,Manhattan,East Harlem,Manhattan,Chinatown,23464.15142059326,23465.168312072758,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,5. Friday,4,08-01-2016
id3585247,2,2016-01-04 07:18:00,2016-01-04 07:41:47,6,-73.95539093017578,40.76866149902344,-73.9569320678711,40.78065872192383,N,1427.0,Manhattan,West Village,Manhattan,Harlem,23464.403678894043,23466.561637878414,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,7,1. Monday,4,04-01-2016
id3051769,2,2016-01-03 14:42:38,2016-01-03 14:57:06,3,-73.98313140869139,40.75535583496094,-73.9903564453125,40.76480865478516,N,868.0,Manhattan,East Harlem,Brooklyn,South Slope,23461.98091888428,23463.675201416016,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,14,7. Sunday,4,03-01-2016
id0314260,1,2016-01-05 19:02:17,2016-01-05 19:20:31,1,-73.98342132568358,40.75873565673828,-73.9775161743164,40.732688903808594,N,1094.0,Brooklyn,Clinton Hill,Manhattan,Midtown,23462.588996887207,23457.90648651123,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,2. Tuesday,4,05-01-2016
id1102379,1,2016-01-07 15:41:25,2016-01-07 15:47:09,2,-73.96685028076173,40.79902267456055,-73.9644546508789,40.80739974975585,N,344.0,Manhattan,Upper West Side,Manhattan,East Harlem,23469.857231140137,23471.367500305176,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,4. Thursday,4,07-01-2016
id0859490,2,2016-01-04 08:21:23,2016-01-04 08:26:56,1,-73.9604263305664,40.77014923095703,-73.9529571533203,40.782711029052734,N,333.0,Manhattan,East Harlem,Manhattan,Upper West Side,23464.6664352417,23466.93502807617,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,1. Monday,4,04-01-2016
id2546827,1,2016-01-09 18:34:21,2016-01-09 18:44:24,1,-73.95269012451173,40.77190780639648,-73.97640228271484,40.76594924926758,N,603.0,Brooklyn,South Slope,Manhattan,East Harlem,23464.990715026852,23463.89446258545,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,18,6. Saturday,4,09-01-2016
id1128804,2,2016-01-03 17:20:35,2016-01-03 17:24:15,2,-73.97178649902342,40.79708099365234,-73.97431945800781,40.78926849365234,N,220.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23469.5027923584,23468.09400939941,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,17,7. Sunday,4,03-01-2016
id3721568,2,2016-01-03 20:19:19,2016-01-03 20:26:49,1,-73.95790100097656,40.77471923828125,-73.96186065673827,40.77221298217773,N,450.0,Manhattan,East Harlem,Brooklyn,Clinton Hill,23465.49156188965,23465.03647613525,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,20,7. Sunday,4,03-01-2016
id0148285,2,2016-01-04 12:16:32,2016-01-04 12:22:31,1,-73.979736328125,40.76105880737305,-73.98371124267578,40.74374008178711,N,359.0,Manhattan,Harlem,Manhattan,Upper West Side,23463.010848999023,23459.889503479004,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,1. Monday,4,04-01-2016
id3513524,2,2016-01-07 21:31:18,2016-01-07 21:59:05,2,-73.98570251464844,40.75553894042969,-74.2254638671875,40.72403335571289,N,1667.0,Staten Island,Eltingville,Staten Island,Great Kills,23462.01130676269,23456.100540161133,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,4. Thursday,4,07-01-2016
id3173359,1,2016-01-05 23:01:08,2016-01-05 23:12:06,1,-73.97742462158203,40.78706741333008,-73.9467544555664,40.77637481689453,N,658.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23467.694709777832,23465.80071258545,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,2. Tuesday,4,05-01-2016
id3126941,1,2016-01-05 13:23:50,2016-01-05 13:49:32,3,-74.0047607421875,40.72373580932617,-73.97306823730467,40.78008270263672,N,1542.0,Brooklyn,South Slope,Brooklyn,Kensington,23456.267684936523,23466.441818237305,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,2. Tuesday,4,05-01-2016
id2549321,2,2016-01-08 03:00:18,2016-01-08 03:07:47,2,-73.97638702392578,40.78596878051758,-73.95155334472656,40.822090148925774,N,449.0,Brooklyn,Williamsburg,Manhattan,Upper West Side,23467.49799346924,23474.024673461918,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,3,5. Friday,4,08-01-2016
id0597159,1,2016-01-06 15:05:59,2016-01-06 15:51:21,1,-74.00459289550781,40.724308013916016,-73.96751403808595,40.70480346679688,N,2722.0,Brooklyn,Flatlands,Queens,Far Rockaway,23456.37084960937,23452.89710998535,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,3. Wednesday,4,06-01-2016
id3158169,1,2016-01-03 19:53:31,2016-01-03 20:01:25,2,-73.98989868164062,40.73413848876953,-73.97746276855469,40.742332458496094,N,474.0,Manhattan,Upper West Side,Manhattan,Chinatown,23458.155029296875,23459.642379760742,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,19,7. Sunday,4,03-01-2016
id2774815,2,2016-01-06 09:34:06,2016-01-06 09:50:29,1,-73.99581146240234,40.732872009277344,-73.97496795654298,40.74172973632813,N,983.0,Manhattan,East Harlem,Brooklyn,Clinton Hill,23457.92115020752,23459.53638458252,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,3. Wednesday,4,06-01-2016
id1339250,1,2016-01-04 12:27:46,2016-01-04 12:39:38,1,-73.97356414794923,40.76456069946289,-73.99127960205078,40.73931884765625,N,712.0,Manhattan,East Harlem,Manhattan,Harlem,23463.64736175537,23459.086112976074,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,1. Monday,4,04-01-2016
id1637800,1,2016-01-08 19:33:38,2016-01-08 19:50:50,1,-74.01097869873048,40.7026481628418,-74.03079986572266,40.62346267700195,N,1032.0,Manhattan,Midtown,Manhattan,Harlem,23452.465690612797,23438.19248199463,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,5. Friday,4,08-01-2016
id2988938,1,2016-01-09 19:03:26,2016-01-09 19:12:44,1,-73.97706604003906,40.75066757202149,-73.99099731445312,40.733154296875,N,558.0,Manhattan,Upper West Side,Brooklyn,Clinton Hill,23461.143096923828,23457.976776123047,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,19,6. Saturday,4,09-01-2016
id0756211,2,2016-01-07 00:08:49,2016-01-07 00:20:23,2,-73.99503326416014,40.76053237915039,-73.98652648925781,40.730228424072266,N,694.0,Manhattan,Chelsea,Manhattan,Harlem,23462.90079498291,23457.45458984375,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,0,4. Thursday,4,07-01-2016
id1252522,1,2016-01-07 08:53:46,2016-01-07 09:09:49,1,-73.9968490600586,40.742408752441406,-73.97075653076173,40.75856018066406,N,963.0,Brooklyn,Williamsburg,Brooklyn,Bedford-Stuyvesant,23459.636726379395,23462.57007598877,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,4. Thursday,4,07-01-2016
id1727149,1,2016-01-09 07:46:12,2016-01-09 07:51:28,1,-73.9897232055664,40.75709915161133,-73.97264862060547,40.75847625732422,N,316.0,Manhattan,Upper West Side,Manhattan,Harlem,23462.288124084476,23462.553077697758,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,7,6. Saturday,4,09-01-2016
id1327054,1,2016-01-08 18:54:51,2016-01-08 19:00:29,3,-73.95355224609375,40.76669692993164,-73.95748138427734,40.77266693115234,Y,338.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23464.0518951416,23465.122566223145,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,5. Friday,4,08-01-2016
id1618788,1,2016-01-08 15:26:29,2016-01-08 15:31:45,1,-73.9865951538086,40.74607849121094,-73.97830200195312,40.75149154663085,N,316.0,Manhattan,Chelsea,Manhattan,Harlem,23460.30753326416,23461.2901763916,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,5. Friday,4,08-01-2016
id2252106,1,2016-01-08 13:36:52,2016-01-08 13:52:00,1,-73.9822006225586,40.77518844604492,-73.935546875,40.85053253173828,N,908.0,Manhattan,Hell's Kitchen,Brooklyn,Bedford-Stuyvesant,23465.551719665527,23479.16030883789,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,5. Friday,4,08-01-2016
id0867453,2,2016-01-03 16:12:02,2016-01-03 16:22:02,1,-73.97567749023438,40.744895935058594,-73.99929809570312,40.7441291809082,N,600.0,Brooklyn,Crown Heights,Brooklyn,Park Slope,23460.105590820312,23459.943954467773,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,16,7. Sunday,4,03-01-2016
id1982492,1,2016-01-08 08:27:44,2016-01-08 08:37:05,1,-73.9811248779297,40.774429321289055,-73.98320007324219,40.76264953613281,N,561.0,Manhattan,East Harlem,Manhattan,Hell's Kitchen,23465.4161529541,23463.293716430664,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,5. Friday,4,08-01-2016
id3168618,1,2016-01-07 11:19:00,2016-01-07 11:43:32,1,-73.99268341064453,40.71244812011719,-73.98902893066406,40.72320175170898,N,1472.0,Manhattan,East Harlem,Brooklyn,Park Slope,23454.24797821045,23456.187286376957,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,4. Thursday,4,07-01-2016
